Employe_Id	Boisson_Id	Date
G95624	23	14/11/2022
Z60347	22	19/11/2022
D78946	34	22/11/2022
C70945	26	22/11/2022
H48167	9	03/11/2022
I46489	20	13/11/2022
Z91269	28	07/11/2022
I46489	26	13/11/2022
E80025	6	13/11/2022
F93292	29	20/11/2022
R19192	20	05/11/2022
C70945	22	04/11/2022
N32257	20	15/11/2022
C00234	0	23/11/2022
F82217	30	04/11/2022
Q86815	22	14/11/2022
E80025	28	10/11/2022
F93292	28	26/11/2022
Z27737	27	24/11/2022
H59833	19	20/11/2022
Q86815	19	22/11/2022
R19192	28	29/11/2022
K35006	33	29/11/2022
Y45556	28	05/11/2022
V90078	43	18/11/2022
B46727	26	28/11/2022
A70424	28	06/11/2022
K78882	21	11/11/2022
J28942	0	05/11/2022
U48940	31	25/11/2022
B16336	25	05/11/2022
U48940	20	04/11/2022
K24786	38	24/11/2022
I46489	22	24/11/2022
E45872	19	10/11/2022
O18047	28	07/11/2022
Y47307	19	08/11/2022
S92802	23	27/11/2022
L97294	23	17/11/2022
O00253	20	10/11/2022
F93292	3	10/11/2022
F69733	37	18/11/2022
G22804	21	04/11/2022
H05458	23	20/11/2022
P35224	27	24/11/2022
N28315	23	13/11/2022
N22929	19	23/11/2022
H48167	18	10/11/2022
E45872	38	25/11/2022
I09813	19	05/11/2022
W48418	28	13/11/2022
V69700	11	03/11/2022
I46489	36	21/11/2022
N32257	12	10/11/2022
V02493	19	19/11/2022
J28942	36	15/11/2022
L97294	6	26/11/2022
U18378	23	19/11/2022
L91848	7	27/11/2022
M66769	29	25/11/2022
Y75396	9	10/11/2022
K24786	18	05/11/2022
L47328	24	22/11/2022
L91848	19	09/11/2022
B16336	26	16/11/2022
G95624	23	21/11/2022
E45872	0	05/11/2022
P35224	20	10/11/2022
G65344	27	26/11/2022
V28351	6	03/11/2022
L47328	28	09/11/2022
Q48675	23	01/11/2022
Q17124	23	18/11/2022
C70945	8	25/11/2022
G82993	20	21/11/2022
V84299	25	28/11/2022
K35006	38	04/11/2022
N28315	25	16/11/2022
G95624	16	28/11/2022
G65344	20	27/11/2022
F50762	21	12/11/2022
W84980	28	22/11/2022
M66769	26	29/11/2022
G82993	10	23/11/2022
W84980	34	23/11/2022
N22929	3	08/11/2022
H48167	29	16/11/2022
Z34962	23	05/11/2022
U48940	1	11/11/2022
R19192	20	20/11/2022
N28315	32	08/11/2022
C00234	23	15/11/2022
V90078	9	12/11/2022
K78882	22	23/11/2022
Q86815	23	24/11/2022
F33683	0	28/11/2022
R19192	17	16/11/2022
P35224	26	08/11/2022
Z53323	32	15/11/2022
R19192	0	06/11/2022
Y45556	20	12/11/2022
Z91269	26	18/11/2022
Y45556	28	14/11/2022
H05458	28	09/11/2022
C70945	0	03/11/2022
V84299	20	15/11/2022
L47328	20	28/11/2022
F50762	30	14/11/2022
V84299	28	08/11/2022
O18047	18	21/11/2022
Q48675	23	11/11/2022
A70424	42	27/11/2022
H05458	21	07/11/2022
H59833	34	22/11/2022
U48940	1	26/11/2022
K35006	35	23/11/2022
O00253	21	19/11/2022
S92802	12	18/11/2022
Y75396	24	26/11/2022
C00234	28	17/11/2022
L47328	21	18/11/2022
H48167	29	18/11/2022
E80025	23	10/11/2022
V90078	28	12/11/2022
F93292	28	14/11/2022
Z91269	1	11/11/2022
O00253	24	17/11/2022
N22929	24	25/11/2022
B16336	2	08/11/2022
R19192	17	12/11/2022
Y45556	39	12/11/2022
B77851	21	18/11/2022
Z60347	11	27/11/2022
B16336	37	08/11/2022
M12306	29	29/11/2022
L97294	10	14/11/2022
Z60347	35	29/11/2022
G22804	26	05/11/2022
Q86815	1	27/11/2022
I29058	34	17/11/2022
B16336	23	20/11/2022
G22804	6	23/11/2022
U61799	32	15/11/2022
G65344	18	16/11/2022
S92802	2	11/11/2022
F82217	6	07/11/2022
Q17124	28	14/11/2022
Q48675	28	24/11/2022
E45872	19	16/11/2022
V90078	25	26/11/2022
J28942	29	22/11/2022
C00234	25	26/11/2022
G22804	9	20/11/2022
R97867	26	18/11/2022
H59833	0	22/11/2022
V90078	28	08/11/2022
L97294	29	12/11/2022
M12306	1	27/11/2022
V28351	18	07/11/2022
I09813	38	16/11/2022
G65344	33	18/11/2022
K78882	0	11/11/2022
U18378	3	28/11/2022
W84980	38	07/11/2022
G65344	24	10/11/2022
J28942	28	13/11/2022
Z53323	27	03/11/2022
P35224	21	09/11/2022
F50762	29	19/11/2022
Y45556	1	23/11/2022
I56295	17	28/11/2022
F47721	23	07/11/2022
K24786	24	16/11/2022
V84299	27	19/11/2022
Q48675	23	17/11/2022
F33683	29	10/11/2022
U18378	23	09/11/2022
K35006	23	19/11/2022
L95633	14	16/11/2022
Y96988	23	18/11/2022
E80025	28	16/11/2022
W84980	25	01/11/2022
Y47307	14	27/11/2022
G82993	20	20/11/2022
F69733	6	14/11/2022
Z53323	23	26/11/2022
D78946	22	22/11/2022
F47721	20	10/11/2022
B16336	20	24/11/2022
H59833	43	18/11/2022
Y48318	23	03/11/2022
V02493	16	06/11/2022
Q17124	38	04/11/2022
P35224	25	09/11/2022
F93292	20	13/11/2022
Q86815	37	26/11/2022
Q86815	2	11/11/2022
K24786	9	01/11/2022
L47328	26	29/11/2022
G22804	20	26/11/2022
B16336	6	15/11/2022
J28942	39	25/11/2022
Y45556	19	18/11/2022
U48940	28	16/11/2022
F47721	0	14/11/2022
G22804	7	13/11/2022
Z86263	23	04/11/2022
Z53323	10	06/11/2022
O18047	27	29/11/2022
Q48675	9	11/11/2022
F93292	20	26/11/2022
J28942	39	17/11/2022
A70424	38	22/11/2022
N61159	34	22/11/2022
I29058	27	23/11/2022
M12306	27	07/11/2022
A70424	21	14/11/2022
F33683	43	28/11/2022
B46727	33	24/11/2022
O18047	8	16/11/2022
V90078	29	27/11/2022
J67582	23	18/11/2022
Z34962	26	16/11/2022
Z27737	21	04/11/2022
Q48675	19	10/11/2022
Y45556	21	20/11/2022
F16023	21	24/11/2022
J28942	28	17/11/2022
Y47307	18	19/11/2022
G95624	23	27/11/2022
E80025	0	24/11/2022
K24786	23	09/11/2022
W84980	0	11/11/2022
H48167	33	08/11/2022
O85368	17	14/11/2022
B46727	28	11/11/2022
Y45556	1	18/11/2022
Q17124	3	12/11/2022
C00234	28	17/11/2022
B46727	20	19/11/2022
R97867	24	26/11/2022
V84299	25	26/11/2022
U48940	28	19/11/2022
H48167	19	06/11/2022
I29058	40	08/11/2022
U18378	6	27/11/2022
G95624	21	16/11/2022
F16023	21	27/11/2022
L47328	22	11/11/2022
C70945	23	22/11/2022
L91848	15	16/11/2022
H59833	40	04/11/2022
Q17124	29	02/11/2022
G82993	19	15/11/2022
F33683	23	13/11/2022
O18047	20	10/11/2022
V84299	25	07/11/2022
F69733	0	05/11/2022
K35006	28	09/11/2022
L47328	19	15/11/2022
V90078	31	24/11/2022
Y48318	19	10/11/2022
N28315	29	04/11/2022
U61799	27	12/11/2022
B16336	0	25/11/2022
J67582	29	29/11/2022
W84980	23	22/11/2022
C70945	26	15/11/2022
C00234	25	10/11/2022
D78946	0	05/11/2022
A70424	29	20/11/2022
L95633	28	09/11/2022
A70424	29	05/11/2022
K24786	29	14/11/2022
O18047	23	13/11/2022
F93292	31	10/11/2022
M66769	26	07/11/2022
U61799	25	26/11/2022
F69733	37	01/11/2022
V84299	36	16/11/2022
J28942	26	24/11/2022
F16023	29	11/11/2022
N32257	3	06/11/2022
P35224	0	15/11/2022
F50762	22	03/11/2022
Z60347	25	16/11/2022
K24786	21	05/11/2022
W84980	9	19/11/2022
S92802	25	10/11/2022
B16336	29	15/11/2022
N22929	27	16/11/2022
Z60347	27	05/11/2022
J28942	28	05/11/2022
H48167	28	13/11/2022
V28351	3	06/11/2022
L47328	10	21/11/2022
F50762	10	27/11/2022
R19192	28	24/11/2022
F16023	26	23/11/2022
L97294	10	04/11/2022
Y96988	28	11/11/2022
F33683	3	15/11/2022
U18378	21	18/11/2022
Z53323	19	29/11/2022
O85368	29	17/11/2022
N22929	28	28/11/2022
J67582	26	19/11/2022
E80025	9	10/11/2022
I46489	31	01/11/2022
Z53323	20	26/11/2022
Z27737	28	27/11/2022
W48418	2	25/11/2022
Y45556	30	21/11/2022
G95624	3	04/11/2022
L91848	19	05/11/2022
O18047	19	02/11/2022
R97867	2	01/11/2022
U48940	27	25/11/2022
C70945	24	27/11/2022
S92802	27	02/11/2022
C00234	28	29/11/2022
F16023	10	04/11/2022
Y45556	29	25/11/2022
B46727	3	12/11/2022
P35224	21	14/11/2022
G82993	29	22/11/2022
Z60347	23	28/11/2022
B16336	34	11/11/2022
N32257	23	26/11/2022
Y75396	23	19/11/2022
Z60347	24	14/11/2022
M66769	23	28/11/2022
F33683	18	04/11/2022
C00234	3	25/11/2022
I56295	28	26/11/2022
K78882	2	10/11/2022
Y75396	29	16/11/2022
Y75396	20	15/11/2022
Q48675	20	24/11/2022
I09813	31	03/11/2022
F16023	19	17/11/2022
N61159	22	13/11/2022
W48418	3	09/11/2022
N80181	23	21/11/2022
F33683	27	06/11/2022
V69700	24	16/11/2022
F93292	1	08/11/2022
N80181	35	08/11/2022
Z60347	3	15/11/2022
Z86263	26	03/11/2022
Y75396	26	04/11/2022
I46489	27	03/11/2022
L91848	9	23/11/2022
L47328	10	08/11/2022
I46489	3	26/11/2022
K35006	13	16/11/2022
N32257	27	01/11/2022
R97867	25	25/11/2022
W48418	9	26/11/2022
P35224	0	20/11/2022
N22929	28	16/11/2022
C70945	19	09/11/2022
Q17124	29	07/11/2022
H48167	21	15/11/2022
K35006	22	04/11/2022
Q17124	28	01/11/2022
O18047	23	03/11/2022
O85368	20	27/11/2022
I56295	30	26/11/2022
K24786	19	27/11/2022
E45872	22	23/11/2022
G65344	36	05/11/2022
V02493	20	26/11/2022
N28315	33	19/11/2022
W84980	0	08/11/2022
Z60347	29	16/11/2022
Z27737	23	16/11/2022
N28315	24	22/11/2022
Y45556	18	05/11/2022
E45872	35	26/11/2022
J28942	34	25/11/2022
K24786	28	05/11/2022
Z53323	23	22/11/2022
N28315	20	08/11/2022
O18047	36	15/11/2022
K24786	22	13/11/2022
E45872	38	26/11/2022
M66769	38	17/11/2022
H59833	18	25/11/2022
Y48318	2	09/11/2022
O18047	23	06/11/2022
O00253	35	18/11/2022
R97867	21	05/11/2022
N22929	19	22/11/2022
B77851	0	05/11/2022
R19192	14	20/11/2022
S92802	0	19/11/2022
N80181	28	12/11/2022
S92802	18	23/11/2022
Z34962	0	22/11/2022
O18047	19	15/11/2022
Z53323	28	22/11/2022
F16023	17	11/11/2022
Y75396	3	02/11/2022
K78882	18	14/11/2022
Q86815	17	16/11/2022
L47328	15	18/11/2022
E45872	28	16/11/2022
A70424	25	03/11/2022
P35224	7	01/11/2022
V69700	38	06/11/2022
Q17124	2	10/11/2022
B16336	43	28/11/2022
K35006	29	13/11/2022
I09813	21	10/11/2022
W84980	18	21/11/2022
I46489	19	06/11/2022
Y48318	23	12/11/2022
F93292	28	08/11/2022
L95633	0	10/11/2022
K24786	23	26/11/2022
G65344	26	03/11/2022
N80181	8	22/11/2022
M12306	36	23/11/2022
O85368	19	19/11/2022
M66769	43	10/11/2022
I29058	28	08/11/2022
U61799	12	16/11/2022
R97867	27	09/11/2022
H59833	43	19/11/2022
H48167	18	16/11/2022
E45872	38	04/11/2022
L47328	25	22/11/2022
L91848	28	04/11/2022
Z91269	42	28/11/2022
N28315	28	10/11/2022
O00253	25	09/11/2022
L91848	29	13/11/2022
E80025	36	11/11/2022
J67582	23	05/11/2022
I29058	22	13/11/2022
F47721	24	19/11/2022
H59833	0	09/11/2022
R97867	0	28/11/2022
W48418	28	06/11/2022
L97294	7	11/11/2022
F69733	23	13/11/2022
G22804	0	13/11/2022
Q48675	0	23/11/2022
M66769	13	17/11/2022
F33683	28	05/11/2022
V02493	22	09/11/2022
Z34962	0	28/11/2022
Y75396	36	06/11/2022
B16336	26	11/11/2022
V84299	24	16/11/2022
A70424	27	04/11/2022
W48418	28	28/11/2022
S92802	20	28/11/2022
M66769	21	21/11/2022
Y75396	34	04/11/2022
U18378	28	27/11/2022
V02493	28	14/11/2022
G65344	27	20/11/2022
U48940	38	22/11/2022
S92802	20	23/11/2022
Q86815	23	27/11/2022
R97867	20	22/11/2022
F47721	23	19/11/2022
F93292	24	06/11/2022
R19192	24	16/11/2022
J28942	22	26/11/2022
F47721	20	24/11/2022
U61799	28	21/11/2022
I56295	20	20/11/2022
K35006	23	17/11/2022
Q48675	0	26/11/2022
N61159	23	28/11/2022
F33683	21	01/11/2022
M66769	34	23/11/2022
V84299	10	21/11/2022
B16336	25	24/11/2022
K78882	38	11/11/2022
Z27737	29	21/11/2022
L91848	23	05/11/2022
O00253	29	09/11/2022
F69733	19	22/11/2022
H48167	33	05/11/2022
U18378	28	21/11/2022
V84299	24	10/11/2022
H48167	3	12/11/2022
N28315	0	03/11/2022
Y47307	27	25/11/2022
U18378	29	02/11/2022
I56295	9	02/11/2022
Q48675	39	29/11/2022
C00234	3	10/11/2022
I46489	35	28/11/2022
V28351	22	19/11/2022
G95624	7	21/11/2022
K24786	33	14/11/2022
L95633	3	05/11/2022
C70945	29	25/11/2022
N61159	25	12/11/2022
W48418	39	27/11/2022
W84980	23	22/11/2022
V28351	28	15/11/2022
U18378	12	01/11/2022
V02493	27	06/11/2022
Z86263	37	03/11/2022
G82993	21	08/11/2022
V02493	6	07/11/2022
Y48318	28	05/11/2022
U61799	43	07/11/2022
O18047	23	13/11/2022
C00234	40	26/11/2022
M66769	27	11/11/2022
C70945	19	04/11/2022
H59833	21	20/11/2022
V28351	11	03/11/2022
Z60347	21	17/11/2022
N32257	23	16/11/2022
O00253	27	25/11/2022
L91848	40	27/11/2022
G95624	27	05/11/2022
Y47307	34	29/11/2022
K24786	20	13/11/2022
U18378	19	08/11/2022
I29058	21	16/11/2022
Q17124	26	18/11/2022
I46489	9	09/11/2022
V84299	39	21/11/2022
Q48675	25	07/11/2022
H05458	24	13/11/2022
O00253	24	14/11/2022
I29058	25	25/11/2022
V90078	34	21/11/2022
Y75396	16	23/11/2022
N80181	19	25/11/2022
G82993	28	26/11/2022
E45872	25	09/11/2022
L95633	9	26/11/2022
Y45556	29	23/11/2022
F47721	3	01/11/2022
Y45556	28	16/11/2022
O85368	23	17/11/2022
U48940	29	09/11/2022
U18378	29	11/11/2022
F16023	24	28/11/2022
B77851	23	16/11/2022
O85368	24	12/11/2022
G22804	0	08/11/2022
L97294	34	13/11/2022
A70424	23	22/11/2022
F82217	19	11/11/2022
Z86263	22	12/11/2022
N22929	27	10/11/2022
L47328	23	15/11/2022
L95633	3	19/11/2022
F47721	24	05/11/2022
E80025	22	07/11/2022
Z91269	29	22/11/2022
V02493	25	16/11/2022
K35006	0	21/11/2022
N28315	24	27/11/2022
Y96988	25	13/11/2022
F33683	2	17/11/2022
Y45556	19	27/11/2022
K78882	22	04/11/2022
Q86815	9	01/11/2022
Z91269	0	09/11/2022
H05458	38	07/11/2022
N22929	18	20/11/2022
U61799	31	06/11/2022
F93292	28	18/11/2022
I46489	10	01/11/2022
H05458	23	06/11/2022
I09813	3	11/11/2022
Y75396	0	15/11/2022
K35006	18	14/11/2022
Q17124	29	20/11/2022
L95633	8	25/11/2022
F69733	1	14/11/2022
B77851	29	17/11/2022
Z53323	1	12/11/2022
Q17124	3	06/11/2022
G82993	28	12/11/2022
I29058	20	24/11/2022
L47328	42	19/11/2022
C70945	23	10/11/2022
Q48675	11	06/11/2022
S92802	34	16/11/2022
F50762	2	08/11/2022
F16023	11	22/11/2022
F69733	15	06/11/2022
W48418	22	26/11/2022
G82993	23	03/11/2022
V84299	14	08/11/2022
P35224	1	12/11/2022
F69733	36	15/11/2022
Y47307	23	12/11/2022
Z86263	28	23/11/2022
V84299	25	26/11/2022
O85368	21	24/11/2022
M12306	4	03/11/2022
G82993	23	03/11/2022
C70945	22	26/11/2022
Y45556	23	12/11/2022
I56295	0	07/11/2022
Y48318	40	26/11/2022
F82217	17	06/11/2022
Z60347	1	08/11/2022
N80181	23	19/11/2022
Y96988	17	28/11/2022
B16336	29	07/11/2022
U61799	22	25/11/2022
L91848	28	17/11/2022
R97867	32	22/11/2022
H48167	29	12/11/2022
Y45556	43	07/11/2022
M12306	19	07/11/2022
H05458	10	10/11/2022
V69700	34	13/11/2022
G82993	36	02/11/2022
L95633	26	25/11/2022
K78882	37	12/11/2022
V02493	0	13/11/2022
O18047	43	17/11/2022
Z27737	2	16/11/2022
V69700	0	18/11/2022
A70424	28	17/11/2022
I09813	38	23/11/2022
Z27737	19	17/11/2022
W48418	29	08/11/2022
Z60347	0	16/11/2022
O00253	29	06/11/2022
J67582	23	18/11/2022
K78882	0	02/11/2022
U61799	12	25/11/2022
V28351	0	15/11/2022
V28351	23	15/11/2022
U18378	7	13/11/2022
N80181	20	08/11/2022
Z34962	14	18/11/2022
J28942	14	20/11/2022
F33683	17	25/11/2022
F93292	22	25/11/2022
M66769	27	14/11/2022
I09813	20	25/11/2022
E80025	22	14/11/2022
I09813	29	15/11/2022
I46489	25	01/11/2022
F50762	11	07/11/2022
F47721	21	01/11/2022
O18047	19	22/11/2022
P35224	20	20/11/2022
V28351	19	20/11/2022
L97294	29	16/11/2022
J67582	23	21/11/2022
G82993	20	09/11/2022
O18047	2	13/11/2022
V90078	25	11/11/2022
G95624	37	04/11/2022
N80181	21	11/11/2022
K78882	26	07/11/2022
N32257	27	16/11/2022
H05458	0	06/11/2022
F82217	28	07/11/2022
I09813	24	14/11/2022
F93292	24	02/11/2022
S92802	3	09/11/2022
D78946	20	09/11/2022
I29058	31	14/11/2022
O00253	25	08/11/2022
O85368	20	24/11/2022
K78882	20	20/11/2022
B16336	25	29/11/2022
U48940	27	25/11/2022
G82993	25	22/11/2022
F82217	29	10/11/2022
S92802	23	12/11/2022
Y75396	28	11/11/2022
U61799	0	26/11/2022
Q17124	20	07/11/2022
G22804	2	12/11/2022
Y75396	29	05/11/2022
R97867	38	13/11/2022
G95624	17	11/11/2022
F47721	1	13/11/2022
W48418	23	09/11/2022
O18047	26	08/11/2022
K78882	20	07/11/2022
C70945	25	15/11/2022
I29058	39	27/11/2022
K24786	23	08/11/2022
K35006	25	01/11/2022
Q48675	3	27/11/2022
E45872	23	14/11/2022
F69733	31	29/11/2022
Q48675	27	19/11/2022
G22804	11	09/11/2022
J67582	19	07/11/2022
C00234	20	08/11/2022
Q86815	20	09/11/2022
N80181	3	08/11/2022
J28942	25	19/11/2022
K35006	9	16/11/2022
J67582	19	01/11/2022
F69733	22	01/11/2022
P35224	24	20/11/2022
N22929	19	29/11/2022
C70945	23	24/11/2022
V02493	20	05/11/2022
Y75396	20	20/11/2022
W84980	22	29/11/2022
L47328	16	26/11/2022
M66769	28	26/11/2022
Z86263	31	13/11/2022
B77851	19	10/11/2022
G22804	27	27/11/2022
D78946	24	08/11/2022
N80181	0	10/11/2022
B16336	25	08/11/2022
Z27737	39	12/11/2022
G65344	29	26/11/2022
H05458	36	13/11/2022
F16023	17	22/11/2022
Q17124	32	24/11/2022
H05458	23	23/11/2022
L97294	21	23/11/2022
K24786	29	05/11/2022
C70945	23	28/11/2022
G82993	19	14/11/2022
C00234	36	25/11/2022
F16023	3	05/11/2022
V90078	31	25/11/2022
S92802	19	24/11/2022
Z60347	2	11/11/2022
N32257	25	13/11/2022
D78946	20	26/11/2022
F33683	22	14/11/2022
L97294	19	01/11/2022
H48167	19	24/11/2022
G82993	23	06/11/2022
W48418	26	26/11/2022
D78946	16	06/11/2022
K24786	21	21/11/2022
U48940	20	04/11/2022
A70424	26	10/11/2022
V02493	0	21/11/2022
H59833	20	11/11/2022
V28351	19	09/11/2022
I46489	6	24/11/2022
R97867	21	03/11/2022
I46489	36	01/11/2022
Y75396	37	20/11/2022
F47721	29	07/11/2022
F16023	0	19/11/2022
V69700	8	22/11/2022
K78882	14	24/11/2022
I29058	25	15/11/2022
V69700	24	06/11/2022
M12306	29	19/11/2022
Y75396	25	04/11/2022
F93292	6	29/11/2022
L47328	27	20/11/2022
H05458	22	24/11/2022
K35006	37	04/11/2022
J67582	21	05/11/2022
Y48318	35	05/11/2022
F82217	23	18/11/2022
V69700	24	02/11/2022
A70424	1	15/11/2022
G95624	21	18/11/2022
M12306	1	17/11/2022
Z91269	40	02/11/2022
I29058	20	19/11/2022
J28942	25	14/11/2022
O00253	39	07/11/2022
Q17124	23	03/11/2022
K35006	36	14/11/2022
H05458	20	19/11/2022
N61159	3	23/11/2022
L97294	1	03/11/2022
V69700	23	24/11/2022
G95624	19	07/11/2022
K24786	27	23/11/2022
G95624	19	03/11/2022
N28315	23	14/11/2022
G82993	29	02/11/2022
Z91269	27	19/11/2022
N80181	25	17/11/2022
Z60347	27	21/11/2022
Y96988	38	26/11/2022
Z53323	24	22/11/2022
U18378	29	02/11/2022
F82217	2	19/11/2022
N22929	22	17/11/2022
Z27737	25	07/11/2022
B77851	17	29/11/2022
J28942	17	18/11/2022
Q86815	10	02/11/2022
V90078	23	11/11/2022
F47721	17	24/11/2022
O18047	26	23/11/2022
O00253	24	11/11/2022
B46727	38	12/11/2022
I29058	22	03/11/2022
B46727	34	22/11/2022
M12306	28	02/11/2022
C70945	32	28/11/2022
V28351	6	27/11/2022
M12306	37	05/11/2022
W48418	22	24/11/2022
Z53323	28	05/11/2022
D78946	23	22/11/2022
H59833	18	07/11/2022
K24786	32	12/11/2022
K24786	29	03/11/2022
J28942	0	18/11/2022
F47721	11	29/11/2022
O18047	21	26/11/2022
F33683	23	22/11/2022
F50762	39	25/11/2022
F82217	0	13/11/2022
Q48675	22	14/11/2022
H59833	28	06/11/2022
L97294	38	15/11/2022
F47721	28	28/11/2022
V02493	26	21/11/2022
N22929	0	02/11/2022
E80025	15	22/11/2022
G65344	19	02/11/2022
B77851	21	22/11/2022
G82993	3	03/11/2022
Z86263	28	08/11/2022
I09813	35	02/11/2022
V84299	11	10/11/2022
N80181	3	17/11/2022
Z86263	26	24/11/2022
O85368	23	13/11/2022
Q17124	11	14/11/2022
F33683	1	06/11/2022
P35224	3	22/11/2022
I46489	24	13/11/2022
O85368	39	29/11/2022
V84299	18	10/11/2022
D78946	20	01/11/2022
Z86263	38	01/11/2022
Z60347	9	15/11/2022
K24786	29	16/11/2022
B16336	35	24/11/2022
Z27737	29	11/11/2022
Y48318	29	14/11/2022
Z60347	8	01/11/2022
H05458	25	19/11/2022
V90078	26	16/11/2022
A70424	32	27/11/2022
U48940	22	13/11/2022
Z34962	0	02/11/2022
Z86263	21	12/11/2022
K24786	26	25/11/2022
Z27737	3	02/11/2022
Y47307	34	19/11/2022
Z91269	3	24/11/2022
V02493	0	22/11/2022
R19192	25	10/11/2022
G95624	21	05/11/2022
M12306	23	08/11/2022
Y48318	36	07/11/2022
R97867	29	22/11/2022
C70945	24	16/11/2022
N22929	12	21/11/2022
G65344	0	14/11/2022
Z27737	28	09/11/2022
W48418	17	29/11/2022
Y47307	37	03/11/2022
M66769	40	02/11/2022
P35224	0	01/11/2022
Y47307	21	14/11/2022
I46489	24	13/11/2022
Y48318	28	13/11/2022
Z27737	20	09/11/2022
Y45556	32	20/11/2022
M12306	2	14/11/2022
F50762	16	22/11/2022
F69733	6	13/11/2022
F16023	31	05/11/2022
S92802	27	01/11/2022
P35224	36	04/11/2022
L97294	14	14/11/2022
G65344	22	29/11/2022
G65344	28	15/11/2022
K35006	29	09/11/2022
A70424	3	25/11/2022
D78946	12	17/11/2022
H05458	2	18/11/2022
G82993	9	19/11/2022
P35224	16	24/11/2022
Z60347	0	07/11/2022
A70424	16	02/11/2022
O00253	19	28/11/2022
U61799	37	09/11/2022
A70424	18	10/11/2022
G22804	24	18/11/2022
J28942	42	20/11/2022
F47721	38	27/11/2022
N32257	25	11/11/2022
N61159	18	10/11/2022
I09813	0	26/11/2022
Z91269	3	16/11/2022
C00234	27	29/11/2022
F50762	2	20/11/2022
B77851	24	04/11/2022
O18047	3	11/11/2022
F47721	19	23/11/2022
Z60347	26	22/11/2022
N32257	16	17/11/2022
N61159	32	17/11/2022
F69733	26	08/11/2022
A70424	40	08/11/2022
V02493	9	28/11/2022
U18378	23	09/11/2022
W84980	18	02/11/2022
F16023	3	10/11/2022
Z86263	6	25/11/2022
V84299	28	04/11/2022
Z91269	26	05/11/2022
U18378	18	23/11/2022
N80181	26	15/11/2022
P35224	25	07/11/2022
H05458	27	19/11/2022
N28315	28	22/11/2022
C00234	0	16/11/2022
J67582	18	29/11/2022
Z34962	25	22/11/2022
V28351	38	29/11/2022
F47721	19	03/11/2022
O18047	23	29/11/2022
Z27737	12	21/11/2022
U48940	11	28/11/2022
H59833	7	19/11/2022
Y75396	27	03/11/2022
F69733	27	09/11/2022
Z91269	33	01/11/2022
K35006	28	22/11/2022
F93292	19	12/11/2022
S92802	20	17/11/2022
S92802	20	06/11/2022
D78946	9	09/11/2022
E80025	29	11/11/2022
G65344	24	13/11/2022
M66769	18	06/11/2022
I56295	3	11/11/2022
Q86815	15	01/11/2022
Z86263	38	28/11/2022
L47328	23	07/11/2022
K35006	29	01/11/2022
O18047	24	10/11/2022
P35224	15	19/11/2022
P35224	24	03/11/2022
O85368	27	11/11/2022
L91848	34	22/11/2022
Z53323	34	29/11/2022
Y45556	3	05/11/2022
F16023	29	10/11/2022
H48167	23	15/11/2022
N61159	1	12/11/2022
R97867	21	06/11/2022
D78946	10	16/11/2022
Q17124	27	09/11/2022
Z34962	36	29/11/2022
R19192	20	13/11/2022
W84980	18	23/11/2022
O00253	24	25/11/2022
J67582	35	26/11/2022
Y47307	42	10/11/2022
Y47307	16	09/11/2022
R97867	3	22/11/2022
V28351	28	22/11/2022
P35224	27	04/11/2022
Z53323	3	25/11/2022
N80181	25	03/11/2022
I56295	24	24/11/2022
N22929	40	07/11/2022
Q48675	23	10/11/2022
N32257	23	11/11/2022
K35006	23	09/11/2022
F50762	22	06/11/2022
J28942	28	04/11/2022
F47721	2	21/11/2022
Z27737	24	04/11/2022
H05458	28	09/11/2022
Z60347	39	19/11/2022
O00253	21	22/11/2022
F93292	19	18/11/2022
I46489	19	09/11/2022
N22929	27	19/11/2022
K24786	24	18/11/2022
M12306	34	04/11/2022
S92802	36	27/11/2022
R19192	22	26/11/2022
M66769	20	28/11/2022
G22804	29	27/11/2022
C70945	26	25/11/2022
L47328	23	07/11/2022
V84299	28	20/11/2022
I46489	29	03/11/2022
G82993	21	25/11/2022
V28351	9	12/11/2022
Z91269	22	04/11/2022
U48940	23	22/11/2022
C00234	2	08/11/2022
K24786	23	27/11/2022
Z91269	15	11/11/2022
K78882	36	12/11/2022
F47721	38	21/11/2022
N28315	4	23/11/2022
M12306	0	01/11/2022
Z60347	11	05/11/2022
K35006	27	07/11/2022
G95624	19	04/11/2022
F47721	28	21/11/2022
Q17124	0	09/11/2022
R19192	28	27/11/2022
Z91269	23	15/11/2022
I09813	23	03/11/2022
L97294	42	24/11/2022
K24786	18	01/11/2022
Q17124	16	13/11/2022
L47328	28	05/11/2022
G82993	27	12/11/2022
L95633	6	08/11/2022
I56295	29	20/11/2022
M66769	39	18/11/2022
G22804	1	13/11/2022
V84299	18	16/11/2022
A70424	23	28/11/2022
G95624	0	22/11/2022
C70945	1	29/11/2022
Z53323	22	23/11/2022
Z91269	28	02/11/2022
N80181	26	17/11/2022
K24786	30	26/11/2022
Y75396	29	29/11/2022
E80025	11	23/11/2022
H59833	42	22/11/2022
I46489	35	21/11/2022
V84299	22	23/11/2022
J67582	42	26/11/2022
L95633	29	27/11/2022
J28942	24	17/11/2022
B16336	29	22/11/2022
V28351	1	28/11/2022
M66769	36	17/11/2022
H48167	35	16/11/2022
F33683	28	22/11/2022
Z60347	24	07/11/2022
V84299	28	09/11/2022
N80181	38	17/11/2022
